relation_id,relation_name,mapping_type,train_support,test_support,head_support,tail_support,eligible_support,hits_r,alpha_r,delta_r,directional_inverse_strength,directional_best_inverse_partner_id,directional_best_inverse_partner_name,directional_best_inverse_overlap_count,directional_best_reverse_directional_score,directional_best_overlap_jaccard,mutual_inverse_strength,mutual_best_inverse_partner_id,mutual_best_inverse_partner_name,mutual_best_inverse_overlap_count,mutual_best_directional_score,mutual_best_reverse_directional_score,mutual_best_overlap_jaccard,second_best_mutual_inverse_strength,second_best_mutual_partner_id,second_best_mutual_partner_name,inverse_clarity
157,/olympics/olympic_games/participating_countries,M-N,490,23,23,23,32,0.6490683470453534,0.1875,0.125,0.4306122448979592,69,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,211,0.18300086730268864,0.1473463687150838,0.2944,72,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,184,0.37551020408163266,0.24210526315789474,0.1726078799249531,0.2568472306755934,69,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,0.0375527693244066
158,/tv/tv_network/programs./tv/tv_network_duration/program,1-N,305,26,26,26,30,0.5137362650462559,0.30000001192092896,0.16666666666666666,0.13442622950819672,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,41,0.013703208556149732,0.012592137592137592,0.0248710949347892,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,41,0.13442622950819672,0.013703208556149732,0.012592137592137592,0.008908685968819599,201,/tv/tv_program/program_creator,0.0159624089659696
159,/people/person/employment_history./business/employment_tenure/company,M-1,316,24,24,24,30,0.3958333304950169,0.699999988079071,0.3,0.056962025316455694,22,/education/educational_institution/students_graduates./education/education/student,18,0.006818181818181818,0.006126616746085773,0.012178619756427604,22,/education/educational_institution/students_graduates./education/education/student,18,0.056962025316455694,0.006818181818181818,0.006126616746085773,0.011014948859166013,76,/music/record_label/artist,0.0011636708972615917
160,/music/artist/origin,M-1,552,34,34,34,21,0.25840336297239574,0.380952388048172,0.23809523809523808,0.0036231884057971015,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,2,0.0057306590257879654,0.002224694104560623,0.004439511653718091,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,2,0.0036231884057971015,0.0057306590257879654,0.002224694104560623,0.0,,,0.004439511653718091
161,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1-N,417,53,53,53,58,0.5336927175521851,0.0517241396009922,0.034482758620689655,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
162,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,M-1,271,9,9,9,9,0.4047619104385376,0.4444444477558136,0.3333333333333333,0.4132841328413284,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,112,0.0374331550802139,0.035544271659790544,0.2409638554216867,201,/tv/tv_program/program_creator,50,0.18450184501845018,0.3472222222222222,0.136986301369863,0.06864848299111247,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,0.1723153724305742
163,/time/event/locations,M-N,363,34,34,34,39,0.3760504254273006,0.6153846383094788,0.41025641025641024,0.0027548209366391185,15,/location/location/contains,1,0.00019227071716977504,0.00017975912277548085,0.0013192612137203166,69,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,1,0.0027548209366391185,0.0008673026886383347,0.0006600660066006601,0.0003594536304816678,15,/location/location/contains,0.0009598075832386488
164,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,1-1,236,0,0,0,0,,,,0.576271186440678,77,/base/popstra/celebrity/dated./base/popstra/dated/participant,136,0.09686609686609686,0.09042553191489362,0.16585365853658537,77,/base/popstra/celebrity/dated./base/popstra/dated/participant,136,0.576271186440678,0.09686609686609686,0.09042553191489362,0.14395886889460155,53,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,0.021894789641983825
165,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,1-N,107,11,11,11,13,0.5259740267481122,0.1538461595773697,0.15384615384615385,0.028037383177570093,226,/organization/organization_founder/organizations_founded,3,0.021897810218978103,0.012448132780082987,0.02459016393442623,226,/organization/organization_founder/organizations_founded,3,0.028037383177570093,0.021897810218978103,0.012448132780082987,0.0022123893805309734,23,/organization/organization_member/member_of./organization/organization_membership/organization,0.022377774553895256
166,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,M-1,476,5,5,5,5,0.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
167,/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,M-1,125,22,22,22,40,0.9090909361839294,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
168,/user/ktrueman/default_domain/international_organization/member_states,1-N,179,24,24,24,43,0.7827380980764117,0.23255814611911774,0.13953488372093023,0.22346368715083798,23,/organization/organization_member/member_of./organization/organization_membership/organization,40,0.050188205771643665,0.042735042735042736,0.0819672131147541,23,/organization/organization_member/member_of./organization/organization_membership/organization,40,0.22346368715083798,0.050188205771643665,0.042735042735042736,0.0,,,0.0819672131147541
169,/american_football/football_team/current_roster./sports/sports_team_roster/position,M-N,573,0,0,0,0,,,,0.8202443280977313,130,/sports/sports_position/players./sports/sports_team_roster/team,470,0.13428571428571429,0.13044684984734944,0.23078811686717407,130,/sports/sports_position/players./sports/sports_team_roster/team,470,0.8202443280977313,0.13428571428571429,0.13044684984734944,0.00612088752869166,44,/business/job_title/people_with_this_title./business/employment_tenure/company,0.2246672293384824
170,/soccer/football_player/current_team./sports/sports_team_roster/team,M-N,536,9,9,9,6,0.26190477183886934,0.6666666865348816,0.3333333333333333,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
171,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,M-N,101,16,16,16,32,1.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
172,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,M-1,335,48,48,48,74,0.7395833304950169,0.13513512909412384,0.0945945945945946,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
173,/film/film_set_designer/film_sets_designed,1-N,113,8,8,8,8,0.4107142857142857,0.625,0.5,0.24778761061946902,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,28,0.009358288770053475,0.009099772505687357,0.018035426731078903,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,28,0.24778761061946902,0.009358288770053475,0.009099772505687357,0.014760147601476014,184,/film/film/film_production_design_by,0.003275279129602888
174,/user/jg/default_domain/olympic_games/sports,M-N,581,11,11,11,22,0.9870129823684692,0.04545454680919647,0.045454545454545456,0.37521514629948366,104,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,218,0.5721784776902887,0.29301075268817206,0.45322245322245325,104,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,218,0.37521514629948366,0.5721784776902887,0.29301075268817206,0.0,,,0.45322245322245325
175,/people/person/sibling_s./people/sibling_relationship/sibling,1-1,131,7,7,7,9,0.4591836759022304,0.5555555820465088,0.4444444444444444,0.16030534351145037,8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,21,0.00131340296453812,0.0013044288465122057,0.013468013468013467,196,/influence/influence_node/peers./influence/peer_relationship/peers,2,0.015267175572519083,0.012048192771084338,0.006779661016949152,0.006090133982947625,45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0.007377879485065842
176,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,M-N,352,41,41,41,80,0.9477351818765912,0.07500000298023224,0.05,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
177,/music/artist/contribution./music/recording_contribution/performance_role,M-N,218,14,14,14,13,0.32142857568604605,0.5384615659713745,0.3076923076923077,0.25229357798165136,42,/music/instrument/instrumentalists,55,0.028379772961816305,0.02617801047120419,0.05102040816326531,42,/music/instrument/instrumentalists,55,0.25229357798165136,0.028379772961816305,0.02617801047120419,0.0,,,0.05102040816326531
178,/sports/sports_position/players./sports/sports_team_roster/position,M-N,125,0,0,0,0,,,,0.688,180,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,86,0.8431372549019608,0.6099290780141844,0.7577092511013216,180,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,86,0.688,0.8431372549019608,0.6099290780141844,0.0,,,0.7577092511013216
179,/government/politician/government_positions_held./government/government_position_held/basic_title,M-N,114,16,16,16,28,0.7053571428571429,0.3214285671710968,0.17857142857142858,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
180,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,M-N,102,0,0,0,0,,,,0.8431372549019608,178,/sports/sports_position/players./sports/sports_team_roster/position,86,0.688,0.6099290780141844,0.7577092511013216,178,/sports/sports_position/players./sports/sports_team_roster/position,86,0.8431372549019608,0.688,0.6099290780141844,0.0,,,0.7577092511013216
181,/people/profession/specialization_of,M-1,102,13,13,13,8,0.25274726109845297,0.375,0.375,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
182,/award/award_category/category_of,M-1,148,20,20,20,40,0.9928571496691022,0.02500000037252903,0.025,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
183,/film/film/cinematography,M-1,336,17,17,17,20,0.5210084106240954,0.30000001192092896,0.25,0.40476190476190477,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,136,0.021666401147044767,0.02099737532808399,0.04113110539845758,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,136,0.40476190476190477,0.021666401147044767,0.02099737532808399,0.0200836820083682,102,/film/director/film,0.02104742339008938
184,/film/film/film_production_design_by,M-1,158,10,10,10,12,0.5571428707667759,0.1666666716337204,0.16666666666666666,0.3987341772151899,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,63,0.010036641707822208,0.009887005649717515,0.019580419580419582,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,63,0.3987341772151899,0.010036641707822208,0.009887005649717515,0.014760147601476014,173,/film/film_set_designer/film_sets_designed,0.004820271978943568
185,/tv/tv_program/country_of_origin,M-1,268,32,32,32,55,0.8035714285714286,0.20000000298023224,0.12727272727272726,0.026119402985074626,2,/media_common/netflix_genre/titles,7,0.002620741295394983,0.0023874488403819918,0.004763525008506294,2,/media_common/netflix_genre/titles,7,0.026119402985074626,0.002620741295394983,0.0023874488403819918,0.0,,,0.004763525008506294
186,/film/film/edited_by,M-1,179,13,13,13,14,0.47802198358944487,0.2142857164144516,0.14285714285714285,0.3016759776536313,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,54,0.008602835749561893,0.008434864104967198,0.05973025048169557,102,/film/director/film,31,0.17318435754189945,0.03608847497089639,0.030784508440913606,0.016728624535315987,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.04300162594637959
187,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,M-1,103,11,11,11,15,0.5259740310055869,0.4000000059604645,0.3333333333333333,0.2621359223300971,1,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,27,0.02122641509433962,0.020029673590504452,0.04048582995951418,201,/tv/tv_program/program_creator,5,0.04854368932038835,0.034722222222222224,0.02066115702479339,0.039272727272727265,1,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0.0012131026867869127
188,/education/field_of_study/students_majoring./education/education/major_field_of_study,M-N,343,11,11,11,17,0.6168831161090306,0.47058823704719543,0.29411764705882354,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
189,/education/educational_degree/people_with_this_degree./education/education/student,1-N,260,27,27,27,30,0.5158730149269104,0.1666666716337204,0.1,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
190,/location/us_county/county_seat,1-1,181,2,2,2,4,1.0,0.0,0.0,0.6850828729281768,111,/location/hud_county_place/county,124,0.4065573770491803,0.3425414364640884,0.5115303983228513,194,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,122,0.6740331491712708,0.41216216216216217,0.3436619718309859,0.5102880658436214,111,/location/hud_county_place/county,0.0012423324792298907
191,/film/film/film_festivals,M-1,264,18,18,18,20,0.5119047675813947,0.20000000298023224,0.1,0.007575757575757576,210,/time/event/instance_of_recurring_event,2,0.01834862385321101,0.005390835579514825,0.010723860589812333,210,/time/event/instance_of_recurring_event,2,0.007575757575757576,0.01834862385321101,0.005390835579514825,0.0,,,0.010723860589812333
192,/people/person/spouse_s./people/marriage/spouse,1-1,427,4,4,4,2,0.03571428571428571,1.0,0.5,0.2529274004683841,77,/base/popstra/celebrity/dated./base/popstra/dated/participant,108,0.07692307692307693,0.06268136970400465,0.11796832332058983,77,/base/popstra/celebrity/dated./base/popstra/dated/participant,108,0.2529274004683841,0.07692307692307693,0.06268136970400465,0.11724137931034484,53,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,0.0007269440102449926
193,/film/film/runtime./film/film_cut/film_release_region,M-1,187,9,9,9,8,0.3492063581943512,0.5,0.375,0.03208556149732621,2,/media_common/netflix_genre/titles,6,0.0022463496817671283,0.0021037868162692847,0.004198740377886634,2,/media_common/netflix_genre/titles,6,0.03208556149732621,0.0022463496817671283,0.0021037868162692847,0.0,,,0.004198740377886634
194,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,1-1,296,0,0,0,0,,,,0.7263513513513513,15,/location/location/contains,215,0.04133820419150164,0.0407042786823173,0.5115303983228513,190,/location/us_county/county_seat,122,0.41216216216216217,0.6740331491712708,0.3436619718309859,0.48498845265588914,144,/base/aareas/schema/administrative_area/capital,0.026541945666962163
195,/base/aareas/schema/administrative_area/administrative_area_type,M-1,156,20,20,20,40,0.9964285748345512,0.02500000037252903,0.025,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
196,/influence/influence_node/peers./influence/peer_relationship/peers,1-1,166,2,2,2,1,0.07142857142857142,1.0,1.0,0.1566265060240964,21,/influence/influence_node/influenced_by,26,0.013626834381551363,0.0126953125,0.025072324011571844,21,/influence/influence_node/influenced_by,26,0.1566265060240964,0.013626834381551363,0.0126953125,0.013468013468013467,175,/people/person/sibling_s./people/sibling_relationship/sibling,0.011604310543558377
197,/government/governmental_body/members./government/government_position_held/legislative_sessions,M-N,101,12,12,12,24,1.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
198,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,M-N,208,21,21,21,36,0.7653061151504517,0.1388888955116272,0.1111111111111111,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
199,/organization/organization/place_founded,M-1,104,16,16,16,17,0.375,0.47058823704719543,0.29411764705882354,0.028846153846153848,15,/location/location/contains,3,0.0005768121515093252,0.0005658242172764995,0.0011310084825636195,15,/location/location/contains,3,0.028846153846153848,0.0005768121515093252,0.0005658242172764995,0.0,,,0.0011310084825636195
200,/base/eating/practicer_of_diet/diet,M-1,137,11,11,11,12,0.5259740352630615,0.0833333358168602,0.08333333333333333,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
201,/tv/tv_program/program_creator,1-1,144,2,2,2,0,0.0,,,0.6944444444444444,145,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,100,0.2403846153846154,0.21739130434782608,0.3571428571428571,145,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,100,0.6944444444444444,0.2403846153846154,0.21739130434782608,0.2409638554216867,162,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,0.1161790017211704
202,/people/deceased_person/place_of_burial,M-1,142,9,9,9,9,0.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
203,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,M-1,246,20,20,20,25,0.5107142840112958,0.23999999463558197,0.2,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
204,/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position,M-N,121,4,4,4,7,0.875,0.0,0.0,0.743801652892562,130,/sports/sports_position/players./sports/sports_team_roster/team,90,0.025714285714285714,0.025488530161427356,0.04971002485501243,130,/sports/sports_position/players./sports/sports_team_roster/team,90,0.743801652892562,0.025714285714285714,0.025488530161427356,0.0,,,0.04971002485501243
205,/location/administrative_division/first_level_division_of,M-1,141,0,0,0,0,,,,0.8794326241134752,15,/location/location/contains,124,0.023841568929052107,0.023763894212341895,0.04642456008985399,15,/location/location/contains,124,0.8794326241134752,0.023841568929052107,0.023763894212341895,0.04240282685512367,54,/location/country/capital,0.004021733234730318
206,/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,M-1,160,0,0,0,0,,,,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
207,/organization/organization/child./organization/organization_relationship/child,1-N,191,20,20,20,20,0.33214285543986727,0.5,0.3,0.041884816753926704,8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,8,0.0005003439864907124,0.0004946821667078902,0.000988875154511743,8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,8,0.041884816753926704,0.0005003439864907124,0.0004946821667078902,0.0006965405154399813,3,/award/award_winner/awards_won./award/award_honor/award_winner,0.00029233463907176165
208,/business/business_operation/assets./measurement_unit/dated_money_value/currency,M-1,181,0,0,0,0,,,,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
209,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,M-1,37,3,3,3,4,0.5952381065913609,0.25,0.25,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
210,/time/event/instance_of_recurring_event,M-1,109,11,11,11,18,0.8181818127632141,0.0,0.0,0.01834862385321101,191,/film/film/film_festivals,2,0.007575757575757576,0.005390835579514825,0.010723860589812333,191,/film/film/film_festivals,2,0.01834862385321101,0.007575757575757576,0.005390835579514825,0.0,,,0.010723860589812333
211,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,1-N,90,7,7,7,9,0.5816326652254377,0.3333333432674408,0.2222222222222222,0.022222222222222223,17,/people/person/profession,2,0.0001827318410232983,0.00018127435874195594,0.0003624830086089714,17,/people/person/profession,2,0.022222222222222223,0.0001827318410232983,0.00018127435874195594,0.0,,,0.0003624830086089714
212,/film/actor/film./film/performance/special_performance_type,M-1,180,16,16,16,17,0.53125,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
213,/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,M-1,198,0,0,0,0,,,,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
214,/people/ethnicity/languages_spoken,M-N,192,29,29,29,47,0.6674876894269671,0.38297873735427856,0.14893617021276595,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
215,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,1-N,121,8,8,8,5,0.3125,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
216,/medicine/symptom/symptom_of,M-N,154,31,31,31,51,0.7373271925108773,0.1764705926179886,0.09803921568627451,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
217,/education/university/fraternities_and_sororities,M-1,131,21,21,21,32,0.6394557782581874,0.25,0.15625,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
218,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,M-N,172,13,13,13,13,0.25274726109845297,0.7692307829856873,0.5384615384615384,0.11046511627906977,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,19,0.009263773768893223,0.008620689655172414,0.041349292709466814,152,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,19,0.11046511627906977,0.025435073627844713,0.021111111111111112,0.017094017094017096,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0.02425527561544972
219,/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,M-1,220,4,4,4,4,0.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
220,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,M-N,146,20,20,20,40,1.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
221,/location/country/official_language,M-1,225,16,16,16,17,0.48660714285714285,0.1764705926179886,0.11764705882352941,0.5822222222222222,70,/language/human_language/countries_spoken_in,131,0.39104477611940297,0.30536130536130535,0.46785714285714286,70,/language/human_language/countries_spoken_in,131,0.5822222222222222,0.39104477611940297,0.30536130536130535,0.0,,,0.46785714285714286
222,/location/location/partially_contains,M-1,133,13,13,13,21,0.7637362735612052,0.1428571492433548,0.09523809523809523,0.015037593984962405,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,2,0.0009751340809361287,0.0009165902841429881,0.004662004662004662,194,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,1,0.007518796992481203,0.0033783783783783786,0.002336448598130841,0.0018315018315018315,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0.0028305028305028305
223,/film/film/film_art_direction_by,M-1,101,3,3,3,6,0.9761904733521598,0.1666666716337204,0.16666666666666666,0.5346534653465347,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,54,0.008602835749561893,0.008538899430740038,0.01693320790216369,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,54,0.5346534653465347,0.008602835749561893,0.008538899430740038,0.009345794392523362,173,/film/film_set_designer/film_sets_designed,0.007587413509640328
224,/people/person/spouse_s./people/marriage/location_of_ceremony,M-1,251,35,35,35,16,0.14489796438387462,0.625,0.375,0.01593625498007968,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,4,0.011461318051575931,0.006711409395973154,0.013333333333333334,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,4,0.01593625498007968,0.011461318051575931,0.006711409395973154,0.0,,,0.013333333333333334
225,/education/university/international_tuition./measurement_unit/dated_money_value/currency,M-1,117,0,0,0,0,,,,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
226,/organization/organization_founder/organizations_founded,1-1,137,9,9,9,10,0.3333333432674408,0.699999988079071,0.3,0.06569343065693431,76,/music/record_label/artist,9,0.004043126684636119,0.0038232795242141037,0.02459016393442623,165,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,3,0.021897810218978103,0.028037383177570093,0.012448132780082987,0.00761743546339399,76,/music/record_label/artist,0.01697272847103224
227,/film/film/dubbing_performances./film/dubbing_performance/actor,M-N,114,8,8,8,11,0.6339285714285714,0.1818181872367859,0.18181818181818182,0.008771929824561403,6,/film/actor/film./film/performance/film,1,0.00010532968190436065,0.00010409076714895389,0.00020815986677768527,6,/film/actor/film./film/performance/film,1,0.008771929824561403,0.00010532968190436065,0.00010409076714895389,0.0,,,0.00020815986677768527
228,/dataworld/gardening_hint/split_to,1-1,99,10,10,10,14,0.699999988079071,0.0,0.0,0.10101010101010101,146,/education/educational_institution/campuses,10,0.01876172607879925,0.01607717041800643,0.03164556962025317,146,/education/educational_institution/campuses,10,0.10101010101010101,0.01876172607879925,0.01607717041800643,0.025599999999999998,81,/education/educational_institution_campus/educational_institution,0.006045569620253169
229,/medicine/disease/risk_factors,M-N,162,13,13,13,19,0.6043956194605146,0.31578946113586426,0.15789473684210525,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
230,/film/film/prequel,1-1,180,18,18,18,32,0.7817460383687701,0.25,0.1875,0.15,97,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,27,0.03765690376569038,0.03103448275862069,0.06020066889632107,97,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,27,0.15,0.03765690376569038,0.03103448275862069,0.030534351145038167,141,/award/award_winning_work/awards_won./award/award_honor/honored_for,0.029666317751282905
231,/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,M-N,108,3,3,3,6,1.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
232,/film/actor/dubbing_performances./film/dubbing_performance/language,M-1,112,12,12,12,15,0.5833333219800677,0.13333334028720856,0.06666666666666667,0.008928571428571428,140,/education/field_of_study/students_majoring./education/education/student,1,0.003861003861003861,0.002702702702702703,0.005390835579514825,140,/education/field_of_study/students_majoring./education/education/student,1,0.008928571428571428,0.003861003861003861,0.002702702702702703,0.0,,,0.005390835579514825
233,/broadcast/content/artist,1-N,102,14,14,14,19,0.6479591727256775,0.05263157933950424,0.05263157894736842,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
234,/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,M-1,149,0,0,0,0,,,,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
235,/music/instrument/family,M-1,100,6,6,6,6,0.29761905116694315,0.8333333134651184,0.6666666666666666,0.43,75,/music/performance_role/track_performances./music/track_contribution/role,43,0.011330698287220026,0.011163032191069575,0.08375209380234507,57,/music/performance_role/guest_performances./music/recording_contribution/performance_role,25,0.25,0.05030181086519115,0.043706293706293704,0.026134301270417423,9,/music/performance_role/regular_performances./music/group_membership/role,0.05761779253192764
236,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,M-1,106,9,9,9,10,0.4047619104385376,0.5,0.2,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
